regime,method,n_episodes,mean_pnl,std_pnl,var_5,cvar_5,mean_total_cost,mean_turnover,sharpe_like
gbm_high_vol,rl_ppo,3000,0.025537069604754638,1.651472861482206,-2.7479220864884293,-4.555779492447855,0.09651690181577072,1.8932830310606708,0.01546320875163215
gbm_high_vol,static_bs,3000,-0.04729635352506085,1.4747015977906963,-2.89680819432232,-3.951751991609574,0.14585997970274128,2.8726861955737806,-0.03207181276260718
gbm_high_vol,adaptive_bs,3000,-0.031204101091807577,1.060007718027486,-1.8992874614335986,-2.4439514028900904,0.13119028171572644,2.579887134638714,-0.02943761687874659
gbm_low_vol,rl_ppo,3000,0.03315426359019725,0.7300574052376467,-1.3026508238276737,-1.8351908241053332,0.0839207849183943,1.6666972260568291,0.045413228264433454
gbm_low_vol,static_bs,3000,-0.01995154054636556,0.37435154289085676,-0.5904024650920294,-0.7329166271148481,0.1132904413437559,2.2500454289601435,-0.05329626904244519
gbm_low_vol,adaptive_bs,3000,-0.04060823730013789,0.4173585504424373,-0.7766353148543382,-1.013628762819135,0.13198083331413632,2.6239932663452037,-0.09729820380363488
heston,rl_ppo,3000,0.02456007012570512,1.0372801228991668,-1.9441672994766634,-2.581239058027574,0.08809551622642649,1.7456188657383125,0.023677374687428174
heston,static_bs,3000,-0.015186221919824713,0.5332971356995344,-0.9105484900379667,-1.334861523327976,0.12384719934919777,2.455230372290588,-0.028476098788538778
heston,adaptive_bs,3000,-0.032580414247455156,0.6296674982402171,-1.1429008439104298,-1.5592823182172642,0.13281684045585385,2.6355525632456938,-0.051742251805135704
